    TIME_START     ,    TIME_END    ,    IMAGES     
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0162.JPG
,,DJI_0198.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0215.JPG
,,DJI_0252.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
00:00:04:600,00:00:04:700
,,DJI_0093.JPG
,,DJI_0094.JPG
,,DJI_0107.JPG
,,DJI_0108.JPG
,,DJI_0109.JPG
,,DJI_0145.JPG
,,DJI_0146.JPG
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0162.JPG
,,DJI_0198.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0215.JPG
,,DJI_0252.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
00:00:04:700,00:00:04:800
,,DJI_0093.JPG
,,DJI_0094.JPG
,,DJI_0107.JPG
,,DJI_0108.JPG
,,DJI_0109.JPG
,,DJI_0145.JPG
,,DJI_0146.JPG
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0162.JPG
,,DJI_0198.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0215.JPG
,,DJI_0252.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
00:00:04:800,00:00:04:900
,,DJI_0107.JPG
,,DJI_0108.JPG
,,DJI_0109.JPG
,,DJI_0145.JPG
,,DJI_0146.JPG
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0162.JPG
,,DJI_0198.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0215.JPG
,,DJI_0252.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
00:00:04:900,00:00:05:000
,,DJI_0107.JPG
,,DJI_0108.JPG
,,DJI_0145.JPG
,,DJI_0146.JPG
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0162.JPG
,,DJI_0198.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0215.JPG
,,DJI_0252.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
00:00:05:000,00:00:05:100
,,DJI_0107.JPG
,,DJI_0108.JPG
,,DJI_0146.JPG
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0162.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0252.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
,,DJI_0309.JPG
,,DJI_0310.JPG
00:00:05:100,00:00:05:200
,,DJI_0107.JPG
,,DJI_0108.JPG
,,DJI_0146.JPG
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0162.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0211.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0252.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
,,DJI_0309.JPG
,,DJI_0310.JPG
00:00:05:200,00:00:05:300
,,DJI_0107.JPG
,,DJI_0108.JPG
,,DJI_0146.JPG
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0211.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
,,DJI_0309.JPG
,,DJI_0310.JPG
00:00:05:300,00:00:05:400
,,DJI_0107.JPG
,,DJI_0108.JPG
,,DJI_0146.JPG
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0211.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
,,DJI_0309.JPG
,,DJI_0310.JPG
00:00:05:400,00:00:05:500
,,DJI_0107.JPG
,,DJI_0146.JPG
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0211.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
,,DJI_0309.JPG
,,DJI_0310.JPG
,,DJI_0311.JPG
00:00:05:500,00:00:05:600
,,DJI_0107.JPG
,,DJI_0146.JPG
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0211.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0256.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
,,DJI_0309.JPG
,,DJI_0310.JPG
,,DJI_0311.JPG
00:00:05:600,00:00:05:700
,,DJI_0146.JPG
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0211.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0256.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
,,DJI_0309.JPG
,,DJI_0310.JPG
,,DJI_0311.JPG
,,DJI_0323.JPG
00:00:05:700,00:00:05:800
,,DJI_0146.JPG
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0211.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0256.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
,,DJI_0309.JPG
,,DJI_0310.JPG
,,DJI_0311.JPG
,,DJI_0323.JPG
00:00:05:800,00:00:05:900
,,DJI_0146.JPG
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0211.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0256.JPG
,,DJI_0264.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
,,DJI_0309.JPG
,,DJI_0310.JPG
,,DJI_0311.JPG
,,DJI_0323.JPG
00:00:05:900,00:00:06:000
,,DJI_0147.JPG
,,DJI_0148.JPG
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0161.JPG
,,DJI_0199.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0211.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0256.JPG
,,DJI_0264.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
,,DJI_0309.JPG
,,DJI_0310.JPG
,,DJI_0311.JPG
,,DJI_0322.JPG
,,DJI_0323.JPG
,,DJI_0324.JPG
00:00:06:000,00:00:06:100
,,DJI_0159.JPG
,,DJI_0160.JPG
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0211.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0214.JPG
,,DJI_0253.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0256.JPG
,,DJI_0264.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
,,DJI_0309.JPG
,,DJI_0310.JPG
,,DJI_0311.JPG
,,DJI_0312.JPG
,,DJI_0322.JPG
,,DJI_0323.JPG
,,DJI_0324.JPG
,,DJI_0370.JPG
00:00:06:100,00:00:06:200
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0211.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0256.JPG
,,DJI_0264.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
,,DJI_0309.JPG
,,DJI_0310.JPG
,,DJI_0311.JPG
,,DJI_0312.JPG
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0323.JPG
,,DJI_0324.JPG
,,DJI_0370.JPG
,,DJI_0371.JPG
00:00:06:200,00:00:06:300
,,DJI_0200.JPG
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0211.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0256.JPG
,,DJI_0264.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0267.JPG
,,DJI_0309.JPG
,,DJI_0310.JPG
,,DJI_0311.JPG
,,DJI_0312.JPG
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0323.JPG
,,DJI_0324.JPG
,,DJI_0370.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0381.JPG
00:00:06:300,00:00:06:400
,,DJI_0201.JPG
,,DJI_0202.JPG
,,DJI_0211.JPG
,,DJI_0212.JPG
,,DJI_0213.JPG
,,DJI_0254.JPG
,,DJI_0255.JPG
,,DJI_0256.JPG
,,DJI_0263.JPG
,,DJI_0264.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0310.JPG
,,DJI_0311.JPG
,,DJI_0312.JPG
,,DJI_0313.JPG
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0323.JPG
,,DJI_0324.JPG
,,DJI_0370.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
00:00:06:400,00:00:06:500
,,DJI_0255.JPG
,,DJI_0256.JPG
,,DJI_0263.JPG
,,DJI_0264.JPG
,,DJI_0265.JPG
,,DJI_0266.JPG
,,DJI_0310.JPG
,,DJI_0311.JPG
,,DJI_0312.JPG
,,DJI_0313.JPG
,,DJI_0320.JPG
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0323.JPG
,,DJI_0370.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0373.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0383.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
00:00:06:500,00:00:06:600
,,DJI_0264.JPG
,,DJI_0311.JPG
,,DJI_0312.JPG
,,DJI_0313.JPG
,,DJI_0320.JPG
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0323.JPG
,,DJI_0370.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0373.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
00:00:06:600,00:00:06:700
,,DJI_0311.JPG
,,DJI_0312.JPG
,,DJI_0320.JPG
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0323.JPG
,,DJI_0370.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0373.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
00:00:06:700,00:00:06:800
,,DJI_0311.JPG
,,DJI_0312.JPG
,,DJI_0320.JPG
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0323.JPG
,,DJI_0370.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0373.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0445.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
00:00:06:800,00:00:06:900
,,DJI_0311.JPG
,,DJI_0312.JPG
,,DJI_0320.JPG
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0323.JPG
,,DJI_0370.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0373.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0445.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
00:00:06:900,00:00:07:000
,,DJI_0311.JPG
,,DJI_0312.JPG
,,DJI_0320.JPG
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0370.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0373.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0445.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
00:00:07:000,00:00:07:100
,,DJI_0312.JPG
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0370.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0373.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0445.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0498.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
00:00:07:100,00:00:07:200
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0370.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0373.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0445.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0498.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
,,DJI_0568.JPG
,,DJI_0569.JPG
00:00:07:200,00:00:07:300
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0370.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0373.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0445.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0498.JPG
,,DJI_0506.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
,,DJI_0568.JPG
,,DJI_0569.JPG
00:00:07:300,00:00:07:400
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0370.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0373.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0445.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0498.JPG
,,DJI_0506.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
,,DJI_0509.JPG
,,DJI_0568.JPG
,,DJI_0569.JPG
00:00:07:400,00:00:07:500
,,DJI_0321.JPG
,,DJI_0322.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0373.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0445.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0498.JPG
,,DJI_0506.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
,,DJI_0509.JPG
,,DJI_0568.JPG
,,DJI_0569.JPG
00:00:07:500,00:00:07:600
,,DJI_0321.JPG
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0445.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0498.JPG
,,DJI_0506.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
,,DJI_0509.JPG
,,DJI_0568.JPG
,,DJI_0569.JPG
00:00:07:600,00:00:07:700
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0445.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0498.JPG
,,DJI_0506.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
,,DJI_0509.JPG
,,DJI_0568.JPG
,,DJI_0569.JPG
,,DJI_0581.JPG
00:00:07:700,00:00:07:800
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0445.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0498.JPG
,,DJI_0506.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
,,DJI_0509.JPG
,,DJI_0568.JPG
,,DJI_0569.JPG
,,DJI_0581.JPG
00:00:07:800,00:00:07:900
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0445.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0498.JPG
,,DJI_0506.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
,,DJI_0509.JPG
,,DJI_0567.JPG
,,DJI_0568.JPG
,,DJI_0569.JPG
,,DJI_0580.JPG
,,DJI_0581.JPG
00:00:07:900,00:00:08:000
,,DJI_0371.JPG
,,DJI_0372.JPG
,,DJI_0379.JPG
,,DJI_0380.JPG
,,DJI_0381.JPG
,,DJI_0382.JPG
,,DJI_0431.JPG
,,DJI_0432.JPG
,,DJI_0433.JPG
,,DJI_0434.JPG
,,DJI_0442.JPG
,,DJI_0443.JPG
,,DJI_0444.JPG
,,DJI_0445.JPG
,,DJI_0495.JPG
,,DJI_0496.JPG
,,DJI_0497.JPG
,,DJI_0498.JPG
,,DJI_0506.JPG
,,DJI_0507.JPG
,,DJI_0508.JPG
,,DJI_0509.JPG
,,DJI_0567.JPG
,,DJI_0568.JPG
,,DJI_0569.JPG
,,DJI_0580.JPG
,,DJI_0581.JPG
00:00:08:000,00:00:08:100
,,DJI_0453.JPG
,,DJI_0454.JPG
,,DJI_0455.JPG
,,DJI_0484.JPG
,,DJI_0485.JPG
,,DJI_0486.JPG
,,DJI_0487.JPG
,,DJI_0517.JPG
,,DJI_0518.JPG
,,DJI_0519.JPG
,,DJI_0520.JPG
,,DJI_0556.JPG
,,DJI_0557.JPG
,,DJI_0558.JPG
,,DJI_0559.JPG
,,DJI_0590.JPG
,,DJI_0591.JPG
,,DJI_0592.JPG
,,DJI_0593.JPG
00:00:08:100,00:00:08:200
,,DJI_0454.JPG
,,DJI_0455.JPG
,,DJI_0484.JPG
,,DJI_0485.JPG
,,DJI_0486.JPG
,,DJI_0518.JPG
,,DJI_0519.JPG
,,DJI_0520.JPG
,,DJI_0555.JPG
,,DJI_0556.JPG
,,DJI_0557.JPG
,,DJI_0558.JPG
,,DJI_0591.JPG
,,DJI_0592.JPG
,,DJI_0593.JPG
,,DJI_0594.JPG
00:00:08:200,00:00:08:300
,,DJI_0454.JPG
,,DJI_0455.JPG
,,DJI_0456.JPG
,,DJI_0483.JPG
,,DJI_0484.JPG
,,DJI_0485.JPG
,,DJI_0486.JPG
,,DJI_0518.JPG
,,DJI_0519.JPG
,,DJI_0520.JPG
,,DJI_0521.JPG
,,DJI_0555.JPG
,,DJI_0556.JPG
,,DJI_0557.JPG
,,DJI_0558.JPG
,,DJI_0591.JPG
,,DJI_0592.JPG
,,DJI_0593.JPG
,,DJI_0594.JPG
00:00:08:300,00:00:08:400
,,DJI_0455.JPG
,,DJI_0456.JPG
,,DJI_0483.JPG
,,DJI_0484.JPG
,,DJI_0485.JPG
,,DJI_0518.JPG
,,DJI_0519.JPG
,,DJI_0520.JPG
,,DJI_0521.JPG
,,DJI_0555.JPG
,,DJI_0556.JPG
,,DJI_0557.JPG
,,DJI_0558.JPG
,,DJI_0592.JPG
,,DJI_0593.JPG
,,DJI_0594.JPG
00:00:08:400,00:00:08:500
,,DJI_0420.JPG
,,DJI_0455.JPG
,,DJI_0456.JPG
,,DJI_0457.JPG
,,DJI_0482.JPG
,,DJI_0483.JPG
,,DJI_0484.JPG
,,DJI_0485.JPG
,,DJI_0519.JPG
,,DJI_0520.JPG
,,DJI_0521.JPG
,,DJI_0522.JPG
,,DJI_0554.JPG
,,DJI_0555.JPG
,,DJI_0556.JPG
,,DJI_0557.JPG
,,DJI_0592.JPG
,,DJI_0593.JPG
,,DJI_0594.JPG
,,DJI_0595.JPG
00:00:08:500,00:00:08:600
,,DJI_0418.JPG
,,DJI_0457.JPG
,,DJI_0458.JPG
,,DJI_0459.JPG
,,DJI_0481.JPG
,,DJI_0482.JPG
,,DJI_0483.JPG
,,DJI_0521.JPG
,,DJI_0522.JPG
,,DJI_0523.JPG
,,DJI_0552.JPG
,,DJI_0553.JPG
,,DJI_0554.JPG
,,DJI_0555.JPG
,,DJI_0594.JPG
,,DJI_0595.JPG
,,DJI_0596.JPG
,,DJI_0597.JPG
00:00:08:600,00:00:08:700
,,DJI_0417.JPG
,,DJI_0458.JPG
,,DJI_0459.JPG
,,DJI_0460.JPG
,,DJI_0479.JPG
,,DJI_0480.JPG
,,DJI_0481.JPG
,,DJI_0482.JPG
,,DJI_0522.JPG
,,DJI_0523.JPG
,,DJI_0524.JPG
,,DJI_0525.JPG
,,DJI_0551.JPG
,,DJI_0552.JPG
,,DJI_0553.JPG
,,DJI_0554.JPG
,,DJI_0595.JPG
,,DJI_0596.JPG
,,DJI_0597.JPG
,,DJI_0598.JPG
00:00:08:700,00:00:08:800
,,DJI_0416.JPG
,,DJI_0417.JPG
,,DJI_0458.JPG
